epoch,layer,batch_loss,ortho_reg_mean,ortho_reg_var,intra_head_non_ortho_mean,intra_head_non_ortho_var,head_output_disagreement_mean,head_output_disagreement_var,attended_pos_disagreement_mean,attended_pos_disagreement_var,dropout,num_heads
218,1,5.684255599975586,300634169.3333333,1947862837399187.2,8812981.541666666,8731960147006.727,0.0697404146194458,0.0903124429111714,0.0008591758087277,8.738720586548245e-08,0.1,4
218,2,5.684255599975586,537119669.3333334,5168908766033807.0,15438461.166666666,3441845795358.972,0.0190379762401183,0.0490376651442508,0.0011578380508581,7.359597497917033e-08,0.1,4
218,3,5.684255599975586,818489456.0,4724701175425109.0,8295434.208333333,1512848583318.8523,-0.0026359496017297,0.0714012458942008,0.0010627295705489,1.6064745838862527e-08,0.1,4
218,4,5.684255599975586,572414469.3333334,1.681063458610924e+16,7194398.708333333,907848431718.3942,0.0495743254820505,0.0589643279040592,0.0009322674304712,9.815148722771216e-08,0.1,4
218,5,5.684255599975586,369366972.0,1.1461218724295002e+16,13092313.5,1195376967334.75,0.0122812924285729,0.0354365934118924,0.0008571282160119,1.5157991026002416e-07,0.1,4
219,0,5.507178783416748,2015328384.0,1.1322972809696323e+17,456226197.3333333,1213128156303758.2,-0.0064745297034581,0.0079898615727918,0.0038118442171253,9.300570728451948e-09,0.1,4
219,1,5.507178783416748,299442437.3333333,2054156336057486.0,8605372.625,8027966192931.214,0.0708273525039355,0.0897282898202854,0.0009496928832959,9.390691600658417e-08,0.1,4
219,2,5.507178783416748,538168629.3333334,5179168522075875.0,15458760.583333334,3352813653098.744,0.0190801232432325,0.0490274404809904,0.0011425124685047,6.351544450501525e-08,0.1,4
219,3,5.507178783416748,818198224.0,4716642991411968.0,8287701.458333333,1498214103410.8523,-0.0023935474455356,0.0714731459758543,0.0010800058371387,1.3681088211008166e-08,0.1,4
219,4,5.507178783416748,571929378.6666666,1.6779460531068834e+16,7193560.833333333,925162458756.0555,0.0494650273273388,0.0589170991994713,0.0009740388049976,1.14558969202125e-07,0.1,4
219,5,5.507178783416748,371340234.6666667,1.133095557186856e+16,13157207.833333334,1206236038743.4724,0.0124393738806247,0.0354242240491662,0.0008679395759827,1.636703448931204e-07,0.1,4
220,0,5.5814738273620605,1941707957.3333333,1.0783808893666498e+17,447566442.6666667,1483997148774627.8,-0.0066332351416349,0.0077477737904925,0.0038193422369658,7.029289354228271e-09,0.1,4
220,1,5.5814738273620605,300012676.0,2064044240848986.8,8640583.541666666,8218078362023.145,0.070508783062299,0.0897533798331843,0.0009372401545988,1.0800631251322097e-07,0.1,4
220,2,5.5814738273620605,538240805.3333334,5185179164378084.0,15564276.75,3441761800986.354,0.0190541269257664,0.049031567877814,0.0011589142668526,6.997929102818558e-08,0.1,4
220,3,5.5814738273620605,818674800.0,4711576805390421.0,8236901.75,1510229460438.2708,-0.0024493858218193,0.071447389241718,0.0010950446448987,2.4427566469631676e-08,0.1,4
220,4,5.5814738273620605,572311341.3333334,1.679147919699259e+16,7198701.375,883096129518.0885,0.0494712504247824,0.0589700912537224,0.0009285223350161,9.350036648942379e-08,0.1,4
220,5,5.5814738273620605,372547762.6666667,1.1173412410915406e+16,13115849.583333334,1274869721825.5764,0.0126188620924949,0.0354173217512409,0.0008088909744401,1.3553682226186354e-07,0.1,4
221,0,5.6162428855896,1004297082.6666666,3.1701438499408864e+16,222329794.66666663,287966241830307.5,-0.0075361179187893,0.0083157504771413,0.0038109016604721,6.218805930608383e-09,0.1,4
221,1,5.6162428855896,159573973.33333334,575222808019928.9,4696641.375,2449227879469.078,0.0701208313306172,0.0901366659075103,0.0008731324269319,8.285548202302734e-08,0.1,4
221,2,5.6162428855896,285556444.0,1460727367865946.8,8210739.291666667,1020345329887.2688,0.0191972566147645,0.0489545323005615,0.0011538060643943,5.977917262515256e-08,0.1,4
221,3,5.6162428855896,434659698.6666667,1336343540222200.8,4388342.166666667,421547844969.368,-0.002443632731835,0.0714605361128498,0.0011554526572581,2.15346877768502e-08,0.1,4
221,4,5.6162428855896,303817630.6666667,4732978262387049.0,3846280.5833333335,261452803208.7743,0.0497105115403731,0.0588724175537469,0.0009536966099403,1.3788324650304144e-07,0.1,4
221,5,5.6162428855896,198894702.66666663,3115614957946686.5,6995442.208333333,380383362096.5608,0.0128149377803007,0.035406213988257,0.0008463897102046,1.1490176539720077e-07,0.1,4
0,0,8.724126815795898,35026983.71428572,46929670364334.35,2742247.15625,468027034801.816,0.005724648166506,0.0029098392701957,0.0031331619247794,1.3266341743136019e-09,0.1,8
0,1,8.724126815795898,218930.9779575893,1688216768.482542,21984.52596609933,33606616.66049142,0.0583517443987407,0.0166611110587292,7.536170869570924e-05,4.759821288674516e-13,0.1,8
0,2,8.724126815795898,301243.0047433036,3516393190.7233787,28904.25519670759,23138368.64720648,0.0506517523567059,0.0219539080274017,7.512677348131547e-05,2.524306720029186e-13,0.1,8
0,3,8.724126815795898,203518.1163504464,429138389.0984229,27544.42703683036,17814542.26880161,0.0490520897853587,0.0177049578683223,7.523945532739162e-05,1.4763945589390748e-13,0.1,8
0,4,8.724126815795898,227241.73995535716,633129096.717873,25365.62255859375,26811956.19699359,0.0516853361311534,0.011077279980303,7.535330678365426e-05,2.5354885489393413e-13,0.1,8
0,5,8.724126815795898,263129.1844308036,650891147.7740252,26358.47195870536,26030912.33458266,-0.026843740039372,0.018797505291917,7.521786119468743e-05,8.723281626718584e-13,0.1,8
1,0,7.201635837554932,72428268.21428572,53999505169253.38,12337422.38392857,9031586285785.06,0.0219331516418606,0.00393569953476,0.0032339510216843,1.7354799514043195e-09,0.1,8
1,1,7.201635837554932,557983.5708705357,4183857469.465454,52000.77650669643,101676702.2560652,-0.062176871811971,0.0467740873376679,7.490064854209777e-05,2.311650148700474e-13,0.1,8
1,2,7.201635837554932,900552.84375,20103403200.89411,95843.81068638392,505226668.87801903,0.0139353157885904,0.0745230047561427,7.427014315908309e-05,2.950195837009189e-13,0.1,8
1,3,7.201635837554932,704482.9933035715,26966416989.908157,93780.36467633928,913626323.898102,0.0841921875419627,0.0716396805269586,7.434450162691064e-05,7.118131214256901e-13,0.1,8
1,4,7.201635837554932,1021439.9330357144,54590708832.58299,91064.86907087054,505081763.0876856,0.0791790546583277,0.0548563124667312,7.478140287275892e-05,4.603428037606167e-13,0.1,8
1,5,7.201635837554932,818207.3370535715,15406694475.705313,114950.4195033482,677024528.3325478,0.0100743931585124,0.0561326037874012,7.45597790228203e-05,1.1206574752716165e-13,0.1,8
2,0,6.077904224395752,150844615.42857143,962403713774934.6,30206393.17857143,29979965437927.54,0.0295924423927707,0.0047857791709998,0.0032787615491542,1.1092549321290352e-09,0.1,8
2,1,6.077904224395752,828323.4732142857,5671612113.170181,61669.14390345982,178805017.24187893,-0.0393909174017608,0.0586613685587045,7.459273001586553e-05,6.007469188833359e-13,0.1,8
2,2,6.077904224395752,1096935.3504464286,47845531957.56748,148593.21456473213,1080246520.7514255,-0.0154915861785411,0.0973192561824385,7.44998678783304e-05,5.841683644411875e-13,0.1,8
2,3,6.077904224395752,802976.5892857143,44168143740.368,210291.18624441963,2652040536.007437,0.027562721698944,0.0455999928220778,7.396667751891073e-05,5.839654004751451e-13,0.1,8
2,4,6.077904224395752,1544932.575892857,58636669197.51601,251519.7826450893,2484482465.06422,0.0484501208224433,0.0371683516017927,7.411106071231188e-05,4.076581896977762e-13,0.1,8
2,5,6.077904224395752,1592590.9799107143,103385120359.27428,275925.63504464284,1552158340.8183022,-0.0430409346507596,0.0354603121964322,7.448758969985647e-05,4.735909881828054e-13,0.1,8
3,0,5.5759148597717285,207163989.57142857,2677348681336443.5,43217474.21428572,43044772663037.52,0.0311039460357278,0.0051667259948777,0.0033926583128049,6.82314460424935e-10,0.1,8
3,1,5.5759148597717285,1121271.1328125,25516219898.982708,79665.1115373884,254968057.56976587,-0.0012448522445213,0.0545568781050031,7.497679689549841e-05,3.232646391592305e-13,0.1,8
3,2,5.5759148597717285,1322991.0066964286,97708124514.96033,212359.55189732145,1918992591.4434824,-0.0034084370251678,0.0895651700329788,7.460909546352923e-05,3.160223665350996e-13,0.1,8
3,3,5.5759148597717285,1199433.9419642857,94022906888.43832,349724.93722098216,5868643088.866572,0.0197459130015756,0.0438547998037056,7.461286804755218e-05,5.5834939517395e-13,0.1,8
3,4,5.5759148597717285,2173155.9866071427,119316129990.83688,462275.0145089286,5477705365.738139,0.0344653992298325,0.0355005738114428,7.522713895014022e-05,3.490297682503844e-13,0.1,8
3,5,5.5759148597717285,2689544.078125,314742540397.86475,462465.7678571429,1971220135.784384,-0.0631624729077365,0.0363917145058454,7.489642939617625e-05,4.455565752435534e-13,0.1,8
4,0,5.604240417480469,230331110.7142857,3807118861867732.0,48212168.42857143,39511209232410.1,0.0313720808896635,0.0051314404978057,0.0034636209893506,7.374227876612951e-10,0.1,8
4,1,5.604240417480469,1448243.372767857,59695377256.23912,100422.2788783482,314068172.331157,0.0215594059055937,0.0451209075312139,7.544441541540436e-05,8.464083442193178e-13,0.1,8
4,2,5.604240417480469,1526606.8660714286,156302627909.0446,267975.38030133926,2943636183.930423,0.0060172570852695,0.0812978891787745,7.479080522898585e-05,6.060887560310102e-13,0.1,8
4,3,5.604240417480469,1620168.622767857,167625751440.81055,490117.9949776786,10577995089.501526,0.0152206585875579,0.04341725574124,7.451881901943125e-05,7.674683836794551e-13,0.1,8
4,4,5.604240417480469,2929102.2633928573,309692608270.0032,692956.6707589285,10225011396.620745,0.0256327594231281,0.0357941401781247,7.530743278039154e-05,8.416282515401474e-13,0.1,8
4,5,5.604240417480469,4110337.245535714,635620868396.1127,677195.4375,2702556650.8510046,-0.0715144709018724,0.0375480434872352,7.509354236390209e-05,3.311495724813086e-13,0.1,8
5,0,5.457396984100342,327974079.4285714,8618610166821438.0,68910812.14285715,71487147981848.55,0.0348190225694062,0.0060233817671766,0.0034712323686107,2.4895737751466944e-09,0.1,8
5,1,5.457396984100342,1775820.765625,93569844301.21655,125106.3304966518,417528660.6269181,0.0308198619043521,0.0403095012428166,7.501310301449848e-05,2.596715430456021e-13,0.1,8
5,2,5.457396984100342,1710453.255580357,209755444236.187,322098.29324776784,4083444697.283622,0.0134530280982809,0.0746060928916409,7.501707113988232e-05,2.8343849060418694e-13,0.1,8
5,3,5.457396984100342,2074116.142857143,272126859261.2564,630103.5301339285,16873047020.913437,0.0116215860471129,0.0428620662378768,7.471831395378103e-05,1.317977485250427e-13,0.1,8
5,4,5.457396984100342,3777900.8839285714,611397244630.4039,927903.8738839284,16825818794.925154,0.0192569188407755,0.0362738253679424,7.491505948564736e-05,4.342206366229617e-13,0.1,8
5,5,5.457396984100342,5505965.584821428,882129485157.7483,903432.8203125,4436543271.222944,-0.0704332454396145,0.0382588197954242,7.585084222228033e-05,1.0172762576797547e-13,0.1,8
6,0,5.785395622253418,290982258.85714287,6895021399849345.0,60869517.28571428,51956496560784.06,0.0322282346564212,0.0054769517481058,0.0035845312522724,7.712984689681785e-10,0.1,8
6,1,5.785395622253418,2125124.03125,151437761602.0604,151820.7818080357,549375995.0518708,0.0328081180507849,0.0398293568208925,7.51726993257762e-05,4.091170814406642e-13,0.1,8
6,2,5.785395622253418,1900003.6551339289,270518056466.51004,376841.4564732143,5353839200.401077,0.0183633722897086,0.0703414033016124,7.51308925828198e-05,2.09550999101628e-13,0.1,8
6,3,5.785395622253418,2521245.040178572,408951297469.1669,771420.421875,24545741349.77264,0.0087204508350363,0.0423552199132596,7.457629271812038e-05,7.616419540220545e-13,0.1,8
6,4,5.785395622253418,4656576.566964285,963842546165.202,1163979.34375,25238009068.44378,0.0144587050225319,0.0367842555153815,7.5497117904888e-05,1.0287073568992296e-12,0.1,8
6,5,5.785395622253418,6888212.1875,1127066662673.0496,1125317.8816964286,7287151608.736144,-0.0668008884281984,0.0385568498362626,7.670852392038796e-05,1.511312819020125e-12,0.1,8
7,0,5.693973541259766,385777430.85714287,1.2953096602214818e+16,81684847.21428572,79376493091608.81,0.0346405293260301,0.0063010633584385,0.0035786384250968,5.133511203067121e-10,0.1,8
7,1,5.693973541259766,2468836.473214286,196880742883.25043,177698.4048549107,717331975.875384,0.0334039979414748,0.0398917008555571,7.541418290202273e-05,9.140698472824874e-13,0.1,8
7,2,5.693973541259766,2070684.0279017857,329050780871.7691,432546.4051339286,6678900193.678919,0.0221464071821953,0.0672677191833836,7.471213211829308e-05,8.225597841040327e-13,0.1,8
7,3,5.693973541259766,2966257.462053572,554890441342.0803,910855.6517857144,33450872538.19501,0.0062134922814688,0.0418200053098215,7.54340180719737e-05,1.0606756011884612e-12,0.1,8
7,4,5.693973541259766,5536630.098214285,1412720544551.62,1392712.296875,35324036513.409355,0.0107993303016493,0.0372355397708682,7.549444308097009e-05,1.2678997840815509e-12,0.1,8
7,5,5.693973541259766,8262516.714285715,1565977861265.8828,1336216.3058035714,10749436556.490467,-0.0631068528829408,0.038673303119217,7.674032349314075e-05,5.742856142830278e-13,0.1,8
8,0,5.542463302612305,503530752.0,2.3003294527582144e+16,106770327.85714284,114766702985662.84,0.0376843503410262,0.0071649214352181,0.0035634010855574,1.3145123338550834e-09,0.1,8
8,1,5.542463302612305,2813514.875,243380442677.1808,204301.83621651787,932462827.184675,0.0337720607141298,0.0399078912969219,7.584716331621166e-05,8.825353404993065e-13,0.1,8
8,2,5.542463302612305,2227562.8772321427,375525699110.2972,485927.4720982143,8042610113.623489,0.0247920795144247,0.0648484168852715,7.532811468990985e-05,4.561627613742188e-13,0.1,8
8,3,5.542463302612305,3397873.495535714,719372265391.472,1042627.2745535716,43442801508.6841,0.0042068899575886,0.0413820593770666,7.5351840678195e-05,8.043796314028469e-13,0.1,8
8,4,5.542463302612305,6402008.933035715,1939388020315.086,1616562.5669642857,46660860520.71371,0.0079430221147569,0.0376148094401747,7.58479536671075e-05,7.909742422672537e-13,0.1,8
8,5,5.542463302612305,9657689.017857144,2228200868025.562,1544686.1339285714,14939316993.18184,-0.0588396089151501,0.0388211489278362,7.778558119753143e-05,1.1793824721234754e-12,0.1,8
9,0,5.605726718902588,491198517.4285714,2.218845135717638e+16,103317066.14285716,120039185426088.0,0.0376652060741824,0.0068469038157444,0.0036072921357117,5.99946224261351e-10,0.1,8
9,1,5.605726718902588,3148781.0223214286,311152940224.41583,230461.56138392855,1173312679.2645164,0.0330181692926479,0.0409890303969875,7.560924314020667e-05,5.092895258439143e-13,0.1,8
9,2,5.605726718902588,2393659.332589286,420853243687.7072,541081.6333705357,9424919550.210884,0.0267973453072564,0.0634644405883741,7.531824940087972e-05,6.03882437034655e-13,0.1,8
9,3,5.605726718902588,3816462.044642857,890742176398.594,1170297.7488839286,54387716995.03131,0.0024198126047849,0.0409502334188034,7.538752561231377e-05,1.3577108559086133e-12,0.1,8
9,4,5.605726718902588,7226174.410714285,2533201224536.9297,1833712.6941964289,59482713924.27953,0.0056561652038778,0.0379596172107424,7.615327831445029e-05,3.642079724919393e-13,0.1,8
9,5,5.605726718902588,10952100.473214284,3138922411206.736,1742546.2924107143,19472357797.077164,-0.0539582655099885,0.0389724223356961,7.8411161666736e-05,1.948674781464228e-12,0.1,8
10,0,5.516458511352539,577220241.7142857,3.124001279931567e+16,122392367.14285716,142118519117779.84,0.0390486215474084,0.0077270173097255,0.0036132170062046,4.836998302359525e-10,0.1,8
10,1,5.516458511352539,3455565.008928572,370321675743.8526,252862.0013950893,1433867952.5978332,0.033556638884225,0.0413206411691327,7.607692532474175e-05,1.2207218225568469e-12,0.1,8
10,2,5.516458511352539,2543037.3102678573,460140190278.3917,588659.4704241072,10808681697.786709,0.0286580552679619,0.0623485067835665,7.520626331825042e-05,4.081206726846796e-13,0.1,8
10,3,5.516458511352539,4203325.089285715,1075478621784.5208,1292347.9486607143,65449669512.80694,0.0007933313775408,0.0405856995936074,7.60115453886101e-05,1.4588916133284458e-12,0.1,8
10,4,5.516458511352539,8028440.205357143,3174084194094.4263,2033025.2299107143,72741347149.28001,0.0036579363846353,0.0382471909749114,7.661540166736813e-05,8.775009997827356e-13,0.1,8
10,5,5.516458511352539,12143934.482142856,4031688075787.607,1924634.799107143,25028947083.10305,-0.0494145753660372,0.0391161876652485,7.884120805101702e-05,2.0238001061693872e-12,0.1,8
11,0,5.186701774597168,832422083.4285715,6.713825052717527e+16,177110650.2857143,301021907298819.94,0.0437541970916624,0.0096997839805452,0.0035260459699202,1.4062584159272063e-09,0.1,8
11,1,5.186701774597168,3753501.875,392237782543.337,278429.77678571426,1688264747.0541704,0.0329664759171594,0.0414691839396781,7.592788733745692e-05,5.71391798642532e-13,0.1,8
11,2,5.186701774597168,2674476.151785714,510514217361.2605,649924.65625,12284912849.700825,0.0292600329516322,0.0620114880547207,7.568354521936271e-05,6.697511450339465e-13,0.1,8
11,3,5.186701774597168,4577482.205357143,1267988665762.353,1411010.5636160714,77381493141.77908,-0.0004674281268047,0.0402592968827574,7.612612171215005e-05,2.177275658305535e-12,0.1,8
11,4,5.186701774597168,8772479.892857144,3832996991559.935,2225758.5,86648212829.77121,0.0018674002162047,0.0385175602466416,7.675187043787446e-05,1.757336720614691e-12,0.1,8
11,5,5.186701774597168,13209498.625,4753034922824.056,2102477.665178572,30676200635.05921,-0.0457680341122405,0.0391170765255774,8.0000757407106e-05,4.355543625792937e-12,0.1,8
12,0,5.187751293182373,919248556.0,8.284312257645466e+16,195760716.57142857,359717072529880.7,0.0441204439765507,0.0100783659342896,0.0035676791449077,1.4010339153168667e-09,0.1,8
12,1,5.187751293182373,4033850.1785714286,439367911852.6466,302210.3858816964,1973849583.802838,0.0330317926460078,0.0418313659409202,7.655325589439599e-05,9.461190480352274e-13,0.1,8
12,2,5.187751293182373,2814085.511160714,558029185619.2892,695656.6517857143,13744714270.587872,0.0303283345669374,0.0614533100577773,7.54122720536543e-05,6.189393577138764e-13,0.1,8
12,3,5.187751293182373,4933758.535714285,1465935847693.856,1524586.924107143,89442601948.02269,-0.001607322361711,0.0399750207069996,7.669949991395697e-05,4.832008248464837e-13,0.1,8
12,4,5.187751293182373,9514029.392857144,4518752438213.311,2409522.1227678573,101017612453.4283,0.0003806236200034,0.0387656824839709,7.71591512602754e-05,2.7463055713528776e-12,0.1,8
12,5,5.187751293182373,14237393.982142856,5420310176387.589,2264864.495535714,37340814319.52119,-0.0427096000473414,0.0390851434980499,8.086556681519141e-05,2.823063932037556e-12,0.1,8
13,0,5.385682106018066,832340358.2857143,6.776260163923981e+16,177571579.7142857,283216326310249.06,0.0431791300985163,0.0096622823975562,0.0036255438171792,6.486442754639027e-10,0.1,8
13,1,5.385682106018066,4312375.125,536262210682.3929,321853.5212053572,2295349365.709947,0.0334031217997627,0.0421197582863982,7.598844604217447e-05,6.932266930415543e-13,0.1,8
13,2,5.385682106018066,2949908.4754464286,595019975879.8256,733998.1149553572,15001459836.082245,0.0313462447042443,0.0606945271323205,7.575847666885238e-05,3.08759037661208e-13,0.1,8
13,3,5.385682106018066,5251864.5625,1669076130190.023,1621637.6049107143,100872051205.90334,-0.0025842075493918,0.0397565701096023,7.647722941328539e-05,4.849696125589353e-13,0.1,8
13,4,5.385682106018066,10176492.160714284,5176984841052.276,2579587.5133928573,115215200169.49593,-0.0010349101253918,0.0389718730250272,7.767333045194391e-05,2.26977984222614e-12,0.1,8
13,5,5.385682106018066,15206750.857142856,6082537087819.266,2418728.7165178573,42881622565.52595,-0.040340431516857,0.0390577650271023,8.117573815979995e-05,5.8609138099826706e-12,0.1,8
14,0,5.786967277526856,636850379.4285715,3.8986857002306936e+16,132796302.85714284,172001166360090.16,0.0396302447479683,0.008075418469971,0.0037035284622106,6.352357654641617e-10,0.1,8
14,1,5.786967277526856,4565070.727678572,663717364090.0095,335278.41545758926,2621862696.486718,0.0346706190944782,0.0423822219389613,7.636491591256345e-05,1.6829983062613209e-12,0.1,8
14,2,5.786967277526856,3079460.229910714,620814229969.2325,746226.9268973215,16233016263.501928,0.0333089087424533,0.0596583260440979,7.548336088802898e-05,9.67319921319719e-13,0.1,8
14,3,5.786967277526856,5566660.482142857,1882689333212.1223,1722096.0357142857,112691943781.94348,-0.0034714103593224,0.0395378201858348,7.656830257474212e-05,2.192205232731163e-12,0.1,8
14,4,5.786967277526856,10829190.482142856,5863660520991.179,2740387.90625,129633078169.34334,-0.0021022483041243,0.0391391655689318,7.740235469100298e-05,1.546366148780679e-12,0.1,8
14,5,5.786967277526856,16128998.482142856,6973611357670.284,2564317.7008928573,47966756119.3313,-0.0388407970520867,0.0390731084184332,8.173514925147174e-05,7.25784545223789e-12,0.1,8
15,0,5.449279308319092,863449791.4285715,7.3834179420592e+16,182500352.0,270438007451995.44,0.0414516511206914,0.0093507789613649,0.0036600627936422,1.493932044898164e-09,0.1,8
15,1,5.449279308319092,4803285.848214285,674130563668.669,355618.43024553574,2894850028.178257,0.034436336552192,0.0422142964436534,7.65532076911768e-05,2.1130037009369938e-12,0.1,8
15,2,5.449279308319092,3190539.8616071427,673574031056.5177,797304.0993303572,17758278979.68161,0.0332952794020197,0.0597450079649033,7.623360124853207e-05,4.143330787050871e-13,0.1,8
15,3,5.449279308319092,5857376.415178572,2082296367288.1855,1814168.5424107143,124594318619.72336,-0.0041819557081907,0.0393668773467813,7.702322182012722e-05,3.1692910236670706e-12,0.1,8
15,4,5.449279308319092,11418843.232142856,6554551270934.0,2887243.540178572,143839113614.09995,-0.0030044629238545,0.0392901489427884,7.752614055789309e-05,2.080820918657265e-12,0.1,8
15,5,5.449279308319092,16985111.89285714,7989543606385.56,2701231.973214286,52838918336.57741,-0.0373084533992888,0.0391665273737527,8.216763944801642e-05,6.306665609558579e-12,0.1,8
16,0,5.506446361541748,882791564.0,7.750953792156854e+16,185291273.7142857,258324358074666.8,0.0417752250463568,0.0094340879032391,0.0036620711616706,4.960876065739828e-10,0.1,8
16,1,5.506446361541748,5024493.875,739321471829.6072,370387.7767857143,3206281437.2622223,0.0350382673620645,0.0423516210628646,7.647760958207073e-05,1.2065640540028954e-12,0.1,8
16,2,5.506446361541748,3293687.7678571427,703577337652.6532,826624.4363839285,18945320794.540104,0.0339552083335417,0.0594467966871934,7.623646251886385e-05,9.301545352563108e-13,0.1,8
16,3,5.506446361541748,6120609.776785715,2290470900313.2607,1894059.0870535716,135691636508.7684,-0.0049095781869255,0.03917120973792,7.740673299849732e-05,2.3065463741818958e-12,0.1,8
16,4,5.506446361541748,11954791.392857144,7202041528808.373,3023693.915178572,157493674333.98502,-0.0038824531781886,0.0394213377671568,7.776441725582117e-05,3.936650927075137e-12,0.1,8
16,5,5.506446361541748,17771892.589285713,8904035273868.564,2828461.2366071427,58038468246.8045,-0.036263777674841,0.0391016349057731,8.345281275978778e-05,1.1536699739418178e-11,0.1,8
17,0,5.627647399902344,666990574.8571428,4.278802462485387e+16,137274374.57142857,146955865989069.97,0.0388016757428236,0.0080943350701694,0.0037535715673584,5.072707509909974e-10,0.1,8
17,1,5.627647399902344,5239283.803571428,859705542211.0084,383926.1830357143,3596229037.0298004,0.035733991568642,0.0424770208758393,7.683016156079248e-05,2.007238922716972e-12,0.1,8
17,2,5.627647399902344,3404471.8035714286,732520059018.923,845128.1819196428,20065137547.532684,0.0346911038837528,0.0589835627578244,7.594483304274036e-05,1.0970981251883508e-12,0.1,8
17,3,5.627647399902344,6377707.941964285,2480730248345.4263,1975785.955357143,146617900363.20392,-0.0054738242262309,0.0390364228193434,7.760451171634486e-05,2.8241167946527374e-12,0.1,8
17,4,5.627647399902344,12476862.794642856,7862723956777.658,3160540.276785714,171711517634.39438,-0.0046784136045191,0.0395467018081948,7.857464333937969e-05,4.032353967880305e-12,0.1,8
17,5,5.627647399902344,18425423.035714287,9485791448505.248,2940884.59375,63057943094.735634,-0.0359674145999763,0.038836996116482,8.390247057832312e-05,1.5193389768734602e-11,0.1,8
18,0,5.478526592254639,856748742.8571428,7.266036596034467e+16,176500762.85714287,246109856756974.7,0.0409008258221937,0.0089939472174184,0.0036717969633173,1.6977010775843471e-09,0.1,8
18,1,5.478526592254639,5436067.709821428,863104188327.9838,400632.0948660714,3878470787.963622,0.0354383657852719,0.0424062479435563,7.670411469007377e-05,1.567127910342692e-12,0.1,8
18,2,5.478526592254639,3491717.9352678573,778573481207.0385,885393.6640625,21214076735.821785,0.0347842908231541,0.0590552361499475,7.612324498040834e-05,6.725752000980431e-13,0.1,8
18,3,5.478526592254639,6609753.955357143,2671370609352.938,2046405.767857143,155290246841.88864,-0.0060553963329376,0.0388524552737434,7.755917613394558e-05,3.610078152414032e-12,0.1,8
18,4,5.478526592254639,12963777.57142857,8468613205160.683,3279462.995535714,185518899270.6172,-0.0054853854567876,0.0396644784881889,7.858748176658992e-05,3.189434146681651e-12,0.1,8
18,5,5.478526592254639,19072356.39285714,10054982986313.238,3052255.441964286,68559131304.50891,-0.03574063279666,0.0385570749529902,8.432176855421858e-05,1.0365751859158454e-11,0.1,8
19,0,5.576899528503418,808519952.5714285,6.449527638115032e+16,167419467.14285713,193238537450221.0,0.039707010420638,0.0086779930158979,0.0037282269622664,3.5986359141938496e-10,0.1,8
19,1,5.576899528503418,5608654.397321428,940045806739.1334,410760.8844866072,4151784450.839109,0.0361411180679819,0.0422943432153204,7.723596900177654e-05,2.6571850157919545e-12,0.1,8
19,2,5.576899528503418,3580655.270089286,793403444718.9352,897803.9720982143,22336386457.09025,0.035549933223852,0.0586520670405098,7.60399661885458e-05,1.2149964465637968e-12,0.1,8
19,3,5.576899528503418,6830248.933035715,2863562820989.0103,2118094.8883928573,166552270515.24872,-0.0065252629574388,0.0387762474819438,7.750981876597507e-05,2.754632376676805e-12,0.1,8
19,4,5.576899528503418,13414693.214285716,9053084221432.168,3390256.34375,197149571660.69547,-0.0061517695763281,0.0397694112944269,7.918868868728168e-05,5.486305331430726e-12,0.1,8
19,5,5.576899528503418,19649402.875,10800607596536.682,3148179.6696428573,73191990763.50247,-0.0354207942062722,0.0382826933574959,8.508083374181297e-05,1.7160670285468154e-11,0.1,8
20,0,5.246685028076172,1173084627.4285717,1.3954699677551923e+17,248372610.85714287,385261789435795.3,0.0437202806019091,0.0106535656712649,0.0036574781115632,1.3053679058966335e-09,0.1,8
20,1,5.246685028076172,5766046.026785715,895813423054.0662,429214.4893973214,4343275880.996661,0.0350942511015871,0.0423524802595185,7.722151622147067e-05,2.264160978578108e-12,0.1,8
20,2,5.246685028076172,3663822.3504464286,853420988951.7324,951393.9642857144,23540570061.10629,0.034812678479024,0.0591539434690815,7.653773809579434e-05,1.804118331076968e-12,0.1,8
20,3,5.246685028076172,7040254.946428572,3029795253292.541,2184608.3125,178184177829.61105,-0.0069424993957259,0.0386516044624712,7.762605127936695e-05,2.4779440472260964e-12,0.1,8
20,4,5.246685028076172,13813216.55357143,9638237324538.498,3493487.223214286,207874264843.7359,-0.0067546254556093,0.039866035548697,7.855606872908538e-05,4.859349321684313e-12,0.1,8
20,5,5.246685028076172,20207095.339285716,11656718427148.652,3232697.008928572,78869157837.7008,-0.0347725293665592,0.038038807492,8.553778843634063e-05,1.6238377199905282e-11,0.1,8
21,0,5.071537494659424,1336059275.4285717,1.827751741962641e+17,285313980.5714286,603728785105515.1,0.045229985224848,0.0116148525247238,0.0036231177509762,1.0210757580402514e-09,0.1,8
21,1,5.071537494659424,5919498.1875,903540532869.7104,439905.5329241072,4567957671.605902,0.0349876103116132,0.0422540001113891,7.72278408476268e-05,1.4230944421481699e-12,0.1,8
21,2,5.071537494659424,3736642.90625,889572990660.5215,982710.8325892856,24601897818.034336,0.0347919706587812,0.0591649850807681,7.696384000155376e-05,9.016360971647244e-13,0.1,8
21,3,5.071537494659424,7226365.035714285,3208895667494.793,2243306.988839286,186542937342.5275,-0.0073309005071808,0.0385517822301924,7.815065418981249e-05,2.6138815858117032e-12,0.1,8
